22939,23974,1
23941,23937,0
23931,23487,0
23455,23172,0
23193,23518,1
23479,23205,0
23158,22817,0
22821,23400,1
23417,23698,1
23737,23624,0
23610,23054,0
23031,22713,0
22684,22455,0
22457,22726,1
22679,21863,0
21902,22194,1
22239,22553,1
22592,23522,1
23565,23785,1
23760,23957,1
23956,23999,1
24036,24643,1
24637,24350,0
24327,24088,0
24094,24424,1
24473,24877,1
24853,24525,0
24495,24120,0
24090,23768,0
23785,23888,1
23938,23941,1
23954,23849,0
23827,24069,1
24037,23737,0
23708,22898,0
22847,22969,1
22925,23047,1
23078,23241,1
23198,23213,1
23140,22443,0
22403,23447,1
23479,23808,1
23755,23352,0
23372,23254,0
23173,23050,0
23114,23269,1
23343,23573,1
23575,23569,0
23563,23460,0
23444,23410,0
23477,23293,0
23271,23157,0
23179,23287,1
23367,23822,1
23877,23952,1
24001,24104,1
24114,24296,1
24333,24935,1
24933,25139,1
25185,25356,1
25322,25344,1
25378,26230,1
26244,26167,0
26153,26199,1
26137,26024,0
26059,25903,0
25908,26463,1
26500,26283,0
26229,26094,0
26177,26409,1
26389,25882,0
25852,25976,1
25981,25913,0
25982,26383,1
26365,26398,1
26432,26608,1
26630,26669,1
26644,26727,1
26692,26418,0
26478,26542,1
26561,26843,1
26916,27147,1
27066,27007,0
26903,26449,0
26514,26613,1
26603,26646,1
26674,26339,0
26432,26105,0
26027,26207,1
26212,26292,1
26238,26007,0
25956,26252,1
26323,26780,1
26753,26690,0
26708,26767,1
26765,26608,0
26560,26317,0
26271,26269,0
26308,26425,1
26429,26583,1
26620,26696,1
26746,26813,1
26859,26980,1
26995,26799,0
26753,26542,0
26492,26237,0
26189,26492,1
26516,26330,0
26316,26039,0
26100,26124,1
26147,26111,0
26194,26489,1
26518,26478,0
26500,26342,0
26313,26310,0
26301,26439,1
26440,26274,0
26215,26093,0
26084,26030,0
26002,25822,0
25762,25520,0
25583,25702,1
25731,25523,0
25461,25481,1
25515,25399,0
25466,25644,1
25678,25529,0
25544,25426,0
25406,25391,0
25457,25495,1
25556,25647,1
25717,25790,1
25841,25913,1
25818,25557,0
25545,25290,0
25299,24984,0
25031,25035,1
25001,24598,0
24572,24663,1
24719,24483,0
24455,24808,1
24825,25094,1
25090,24943,0
24885,24685,0
24657,23997,0
23990,24082,1
24095,24275,1
24263,23765,0
23695,23907,1
23932,23766,0
23700,23543,0
23575,23291,0
23377,24109,1
24137,23996,0
23924,23373,0
23292,23136,0
23191,22898,0
22885,22176,0
22214,22609,1
22651,23121,1
23090,22938,0
22964,23138,1
23194,23459,1
23483,23375,0
23308,23061,0
23045,22909,0
22923,22866,0
22874,22705,0
22689,22759,1
22779,23297,1
23305,23333,1
23288,23519,1
23546,23444,0
23467,23873,1
23905,24121,1
24074,24073,0
23971,24028,1
24041,23833,0
23789,23465,0
23560,23691,1
23717,23482,0
23482,23435,0
23415,22986,0
22928,22872,0
22904,23393,1
23331,23019,0
23021,22814,0
22779,21457,0
21486,21687,1
21746,22052,1
22111,22516,1
22482,22065,0
22064,21592,0
21553,21641,1
21665,21622,0
21708,22002,1
22059,22336,1
22329,22469,1
22517,22470,0
22452,22403,0
22391,22500,1
22493,22693,1
22727,22574,0
22595,22412,0
22355,22505,1
22516,22530,1
22558,23134,1
23182,23444,1
23440,23318,0
23327,23332,1
23382,23193,0
23191,23334,1
23404,23577,1
23617,23968,1
23982,23969,0
23959,23916,0
23910,24377,1
24405,24375,0
24372,24711,1
24700,24597,0
24560,24331,0
24271,24156,0
24140,24485,1
24466,24158,0
24126,23861,0
23916,24308,1
24318,24335,1
24345,24440,1
24486,24895,1
24946,25017,1
24943,24955,1
24891,24800,0
24838,24949,1
24912,24906,0
24912,24902,0
25000,25141,1
25157,24981,0
24985,25222,1
25167,25044,0
25060,24951,0
24911,24750,0
24731,24447,0
24544,24486,0
24438,24233,0
24259,24668,1
24726,24416,0
24413,24177,0
24198,24099,0
24011,23400,0
23477,23327,0
23272,23200,0
23244,23178,0
23194,23117,0
23078,22869,0
22895,23112,1
23208,22973,0
22939,22780,0
22792,22687,0
22646,21992,0
22037,22167,1
22182,22669,1
22650,22459,0
22473,22445,0
22435,22353,0
22345,21953,0
21901,21503,0
21552,21713,1
21716,22755,1
22767,22837,1
22827,22736,0
22670,22630,0
22552,21991,0
22009,21777,0
21820,21665,0
21706,22461,1
22498,22555,1
22626,22437,0
22508,22984,1
23031,23801,1
23781,23566,0
23540,22715,0
22737,23114,1
23018,22382,0
22300,21697,0
21668,21775,1
21875,21612,0
21544,21321,0
21349,20914,0
20967,20858,0
20851,21534,1
21589,21581,0
21528,21072,0
21061,21007,0
21028,21391,1
21450,21362,0
21372,21558,1
21620,22023,1
22076,22140,1
22099,22000,0
21970,21936,0
21975,22105,1
22169,22107,0
22054,21820,0
21781,21542,0
21497,21391,0
21393,20884,0
20851,21325,1
21264,20872,0
20794,20618,0
20632,20772,1
20850,21292,1
21287,20973,0
20922,21026,1
21016,21365,1
21398,21334,0
21354,21339,0
21348,21488,1
21503,21052,0
21015,21105,1
21096,20864,0
20848,20993,1
20990,20798,0
20770,20855,1
20811,20592,0
20535,20562,1
20555,20456,0
20443,19837,0
19830,19918,1
19878,19764,0
19789,20185,1
20235,20240,1
20200,19892,0
19884,20227,1
20257,19885,0
19886,19637,0
19615,19669,1
19742,19346,0
19325,18582,0
18595,18286,0
18345,18560,1
18597,18436,0
18438,17792,0
17743,17176,0
17137,16598,0
16622,17851,1
17880,17237,0
17238,17440,1
17492,17948,1
18000,17960,0
17917,17581,0
17548,17071,0
17014,16787,0
16824,16839,1
16864,17402,1
17441,17542,1
17525,17451,0
17474,17527,1
17559,17391,0
17375,17303,0
17326,17879,1
17875,18411,1
18378,18376,0
18408,18608,1
18635,18509,0
18514,18769,1
18805,18805,0
18763,18074,0
18128,18443,1
18480,18754,1
18774,18675,0
18639,18691,1
18622,18221,0
18222,18555,1
18520,18205,0
18167,17823,0
17817,17931,1
17968,18348,1
18328,18004,0
18057,18126,1
18142,18189,1
18182,17964,0
17900,17790,0
17796,17655,0
17642,17845,1
17827,17743,0
17713,17709,0
17722,17384,0
17339,16953,0
16987,16954,0
16923,16446,0
16393,16046,0
16089,16520,1
16570,15921,0
15917,16107,1
16148,15854,0
15868,16144,1
16192,15813,0
15835,15741,0
15785,15952,1
15961,16325,1
16328,16758,1
16739,16718,0
16716,16657,0
16678,16460,0
16435,16600,1
16602,16849,1
16878,16784,0
16796,17202,1
17166,17065,0
17092,17117,1
17098,16988,0
16969,16548,0
16490,15884,0
15863,16002,1
16034,15542,0
15504,16040,1
16015,15498,0
15533,15373,0
15345,15427,1
15477,15096,0
15152,15556,1
15557,15910,1
15903,15709,0
15669,15693,1
15718,15984,1
15997,15926,0
15882,15518,0
15471,15066,0
15099,14823,0
14793,14774,0
14802,14768,0
14746,14820,1
14855,14930,1
14910,14309,0
14338,14651,1
14678,15268,1
15295,16217,1
16253,16628,1
16610,16381,0
16364,16542,1
16617,17555,1
17521,17971,1
17935,18061,1
18058,17740,0
17674,17588,0
17620,18386,1
18451,18555,1
18577,18440,0
18416,18282,0
18260,18876,1
18894,18908,1
18903,18108,0
18149,18471,1
18422,17945,0
17922,18117,1
18090,18167,1
18216,18066,0
18061,18283,1
18326,18610,1
18596,18395,0
18384,17973,0
18049,17748,0
17760,17399,0
17422,17370,0
17403,17324,0
17265,17102,0
17071,17268,1
17288,17112,0
17106,17336,1
17275,17060,0
17094,17302,1
17341,17491,1
17572,17344,0
17351,17628,1
17601,17370,0
17332,16904,0
16933,16988,1
17011,17142,1
17092,17013,0
17025,17118,1
17125,17011,0
17023,17185,1
17211,17068,0
17069,16938,0
16926,16767,0
16733,16853,1
16827,17065,1
16986,17032,1
17006,16870,0
16825,16417,0
16423,16437,1
16441,16318,0
16307,16377,1
16363,16331,0
16315,16163,0
16096,15993,0
16011,16779,1
16843,16871,1
16811,17034,1
17095,17096,1
17130,17302,1
17310,17479,1
17449,17471,1
17505,17684,1
17675,17313,0
17351,17394,1
17392,17260,0
17255,17296,1
17305,17207,0
17207,17282,1
17326,17406,1
17467,17501,1
17539,17441,0
17422,17290,0
17274,17481,1
17489,17269,0
17243,17438,1
17508,17681,1
17718,17645,0
17621,17691,1
17691,17649,0
17633,17557,0
17539,17189,0
17187,17286,1
17254,16925,0
16980,16994,1
16980,16843,0
16844,16783,0
16807,16781,0
16728,16635,0
16645,16590,0
16586,16681,1
16689,16518,0
16508,16516,1
16526,16617,1
16659,16799,1
16821,16510,0
16508,16539,1
16540,16337,0
16355,16287,0
16291,16493,1
16512,16510,0
16525,17063,1
17076,17024,0
17038,17134,1
17147,17186,1
17227,17222,0
17273,17191,0
17224,17333,1
17357,17282,0
17262,17022,0
16992,17090,1
17119,16852,0
16884,17118,1
17101,16916,0
16868,17010,1
17001,16982,0
17003,17010,1
17007,16821,0
16813,16863,1
16850,16799,0
16855,16907,1
16921,16953,1
16956,16880,0
16848,16864,1
16882,16854,0
16821,16760,0
16779,16818,1
16856,17686,1
17725,17848,1
17868,17859,0
17903,17905,1
17905,18038,1
18029,18086,1
18104,17968,0
17995,18173,1
18234,18728,1
18739,18537,0
18560,18784,1
18735,18492,0
18469,18451,0
18472,18765,1
18785,18789,1
18830,19048,1
19054,18963,0
18942,18591,0
18596,19099,1
19136,19447,1
19458,19759,1
19749,19487,0
19507,19829,1
19867,19967,1
19951,19892,0
19909,19882,0
19902,20740,1
20744,20533,0
20546,20676,1
20698,20298,0
20254,20112,0
20084,19828,0
19855,19773,0
19830,19591,0
19591,19704,1
19704,19624,0
19643,20207,1
20269,20455,1
20502,20919,1
20939,20622,0
20626,20811,1
20816,21055,1
21117,20940,0
20919,20615,0
20626,20533,0
20523,20474,0
20528,20566,1
20502,20229,0
20210,20381,1
20408,20330,0
20312,20557,1
20634,20476,0
20498,20632,1
20600,20896,1
20944,20853,0
20869,20844,0
20830,20552,0
20532,20591,1
20591,20692,1
20713,21076,1
21052,20882,0
20901,20844,0
20842,20575,0
20590,20493,0
20533,20501,0
20529,20397,0
20340,20046,0
20042,19902,0
19904,19926,1
19914,19805,0
19742,19212,0
19245,19538,1
19554,19493,0
19501,19685,1
19755,19660,0
19675,19887,1
19855,19543,0
19537,19590,1
19639,19925,1
19932,19621,0
19652,19623,0
19593,19830,1
19829,19721,0
19723,19689,0
19700,19877,1
19935,19980,1
19984,20180,1
20208,20139,0
20192,20158,0
20165,20332,1
20347,20151,0
20123,20038,0
20038,20081,1
20076,20116,1
20050,19735,0
19770,19822,1
19845,19891,1
19895,19830,0
19843,20457,1
20453,20380,0
20393,20344,0
20382,20358,0
20380,20498,1
20522,20426,0
20380,20358,0
20340,20493,1
20525,20494,0
20501,20733,1
20821,20765,0
20772,20745,0
20693,20901,1
20925,20842,0
20806,20773,0
20798,20687,0
20751,20607,0
20595,20414,0
20381,20432,1
20493,20521,1
20530,20592,1
20597,20792,1
20817,20913,1
20925,21027,1
20929,20953,1
20943,20983,1
20985,21116,1
21164,21061,0
21066,20962,0
20924,20918,0
20905,20826,0
20812,20818,1
20850,21148,1
21136,20948,0
20939,20502,0
20513,20391,0
20396,20266,0
20347,20467,1
20381,20175,0
20226,20308,1
20316,20094,0
20129,20173,1
20157,20077,0
20098,20106,1
20097,20283,1
20262,20264,1
20312,20322,1
20333,20500,1
20490,20266,0
20242,20379,1
20376,20137,0
20135,20038,0
20016,20083,1
20107,20174,1
20209,20072,0
20089,20070,0
20054,20173,1
20202,20179,0
20224,20265,1
20342,20309,0
20300,20024,0
20013,19839,0
19837,19479,0
19556,19703,1
19657,19438,0
19437,19381,0
19374,18950,0
18942,18590,0
18604,18625,1
18638,18126,0
18149,18122,0
18157,18159,1
18136,18494,1
18489,18075,0
18031,18246,1
18232,18109,0
18155,18166,1
18168,17941,0
17906,17385,0
17351,17067,0
17120,17223,1
17252,16726,0
16689,16079,0
16113,16407,1
16450,17125,1
17163,17459,1
17409,17459,1
17425,16840,0
16830,16903,1
16889,16508,0
16545,17062,1
17054,17257,1
17247,17327,1
17347,17309,0
17250,17489,1
17514,17789,1
17843,18052,1
18026,17404,0
17419,17315,0
17352,17446,1
17430,17141,0
17082,16820,0
16854,17131,1
17150,17272,1
17309,17417,1
17422,17370,0
17377,17783,1
17865,17882,1
17843,18124,1
18187,18443,1
18482,18485,1
18447,18794,1
18770,18577,0
18623,18974,1
18912,18725,0
18704,18515,0
18516,19039,1
19124,19184,1
19187,19307,1
19294,18353,0
18427,18648,1
18696,19138,1
19130,18892,0
18870,18758,0
18791,20229,1
20256,20416,1
20393,20250,0
20293,20175,0
20151,20301,1
20255,20014,0
20081,20251,1
20236,19841,0
19880,19990,1
19939,19459,0
19406,18975,0
19033,19052,1
19026,18931,0
18993,18960,0
18909,19394,1
19423,19343,0
19401,19342,0
19389,19765,1
19680,19803,1
19849,19997,1
20053,20217,1
20159,19745,0
19760,19606,0
19636,19967,1
19979,19812,0
19826,19898,1
19869,19839,0
19881,20091,1
20110,20115,1
20158,20526,1
20551,20509,0
20518,20678,1
20693,20592,0
20624,20469,0
20459,20254,0
20276,19962,0
19970,20038,1
19973,19836,0
19820,19942,1
19934,19710,0
19641,19560,0
19500,19112,0
19162,19277,1
19233,19122,0
19184,19563,1
19636,19697,1
19676,19891,1
19909,19935,1
19949,19898,0
19885,19648,0
19682,20060,1
20052,19987,0
20050,20165,1
20222,20277,1
20243,20192,0
20203,19882,0
19905,19799,0
19881,19964,1
19921,19709,0
19718,19629,0
19634,19729,1
19724,19725,1
19649,19570,0
19621,19862,1
19821,19787,0
19765,19918,1
20001,20150,1
20139,20224,1
20251,20271,1
20318,20188,0
20159,20134,0
20192,20153,0
20131,20221,1
20255,20342,1
20386,20569,1
20539,20622,1
20633,20664,1
20632,20496,0
20519,20777,1
20836,20839,1
20857,20974,1
20989,21053,1
21074,21009,0
20934,20954,1
20955,20727,0
20735,21043,1
21002,21262,1
21280,21403,1
21401,21395,0
21378,21553,1
21496,21354,0
21413,21283,0
21275,21367,1
21399,21503,1
21516,21152,0
21076,20813,0
20743,20581,0
20637,21040,1
20998,20767,0
20645,20301,0
20356,20639,1
20599,20481,0
20418,20644,1
20618,20543,0
20599,20632,1
20650,20834,1
20847,20629,0
20666,20620,0
20642,20526,0
20468,20473,1
20412,20400,0
20395,20540,1
20565,20718,1
20775,20770,0
20743,20718,0
20754,20775,1
20817,20781,0
20768,20663,0
20649,20463,0
20427,20298,0
20292,20345,1
20333,20137,0
20150,20248,1
20320,20449,1
20422,20271,0
20339,20660,1
20665,20633,0
20611,20677,1
20655,20522,0
20526,20636,1
20706,20590,0
20597,20770,1
20770,20821,1
20825,20664,0
20648,20626,0
20657,20786,1
20829,20825,0
20831,20863,1
20803,20513,0
20536,20394,0
20369,20381,1
20347,20512,1
20537,20443,0
20458,20471,1
20519,20600,1
20592,20592,0
20595,20629,1
20634,20643,1
20648,20658,1
20645,20409,0
20408,20394,0
20364,20024,0
20043,19918,0
19967,19898,0
19918,19917,0
19926,20046,1
20024,19919,0
19948,19796,0
19794,19554,0
19602,19837,1
19789,19885,1
19908,19834,0
19827,19814,0
19807,19469,0
19502,19508,1
19559,19615,1
19648,19564,0
19580,19650,1
19650,19569,0
19536,19752,1
19727,19655,0
19690,19745,1
19790,19821,1
19861,20090,1
20085,20149,1
20107,19969,0
19974,19958,0
19965,19992,1
20013,19869,0
19875,19992,1
19934,19899,0
19909,19852,0
19832,19732,0
19732,19746,1
19742,19796,1
19832,19805,0
19855,19990,1
19929,19916,0
19892,19751,0
19800,19812,1
19755,19619,0
19637,19610,0
19570,19424,0
19454,19265,0
19286,19284,0
19246,19261,1
19315,19392,1
19399,19307,0
19299,19337,1
19330,19303,0
19310,19122,0
19052,18963,0
18877,18701,0
18742,18667,0
18728,18811,1
18826,18926,1
18944,19076,1
19061,19014,0
18982,18998,1
19067,19306,1
19316,19340,1
19306,19174,0
19174,19180,1
19194,18978,0
19008,18975,0
18997,18875,0
18888,18931,1
18964,19121,1
19131,19163,1
19160,19271,1
19263,19407,1
19396,19341,0
19401,19634,1
19646,19727,1
19704,19711,1
19745,19666,0
19610,19753,1
19718,19723,1
19725,19684,0
19698,19616,0
19586,19519,0
19502,19445,0
19415,19501,1
19518,19548,1
19536,19410,0
19408,19331,0
19322,19241,0
19232,19223,0
19218,19076,0
19034,18840,0
18807,17785,0
17807,18061,1
18096,18159,1
18168,18071,0
18091,18104,1
18137,18753,1
18790,18650,0
18647,18739,1
18720,18604,0
18607,18539,0
18585,18667,1
18656,18501,0
18477,18290,0
18265,18100,0
18118,18291,1
18320,18314,0
18277,18138,0
18092,17991,0
17971,17781,0
17732,18021,1
18037,17956,0
17947,18096,1
18118,18107,0
18080,17830,0
17843,17473,0
17465,16809,0
16848,17053,1
17018,16619,0
16656,16963,1
16923,17040,1
16987,17041,1
17060,16955,0
16890,16621,0
16676,16763,1
16742,16358,0
16391,16478,1
16456,16246,0
16233,16667,1
16633,16356,0
16403,16251,0
16217,16130,0
16123,15905,0
15896,15813,0
15805,15750,0
15813,16096,1
16098,16682,1
16704,16461,0
16414,16512,1
16568,16140,0
16080,15381,0
15434,15631,1
15653,15882,1
15852,15816,0
15751,15720,0
15739,16163,1
16205,16269,1
16270,16345,1
16336,16439,1
16406,16048,0
16046,16304,1
16274,16225,0
16181,16376,1
16430,16643,1
16700,16968,1
16944,16804,0
16837,16910,1
16859,16826,0
16902,16884,0
16867,16807,0
16820,16811,0
16820,17089,1
17111,17104,0
17121,16958,0
16908,16826,0
16843,16462,0
16506,16421,0
16457,16610,1
16606,16389,0
16403,16471,1
16501,16313,0
16267,16141,0
16102,15789,0
15793,15916,1
15885,15971,1
16009,15579,0
15540,15694,1
15608,15574,0
15573,15763,1
15746,15437,0
15481,15595,1
15626,15849,1
15854,15897,1
15875,15661,0
15643,15680,1
15630,15442,0
15415,15044,0
15030,14813,0
14818,14600,0
14624,14660,1
14667,14867,1
14931,14703,0
14705,14700,0
14770,14666,0
14685,14951,1
14940,14926,0
14987,15265,1
15320,15145,0
15155,14759,0
14708,14618,0
14678,14507,0
14511,14517,1
14519,14485,0
14498,14756,1
14759,14830,1
14872,15257,1
15309,16213,1
16285,16243,0
16217,16588,1
16603,16606,1
16632,16506,0
16534,16518,0
16574,16842,1
16890,16574,0
16518,16422,0
16365,16453,1
16509,16589,1
16611,16592,0
16572,16148,0
16165,16387,1
16367,16625,1
16612,16649,1
16652,16678,1
16645,16359,0
16319,16721,1
16799,16894,1
16881,16741,0
16805,16615,0
16645,16839,1
16833,16789,0
16771,16729,0
16757,16792,1
16819,16917,1
16915,17453,1
17522,18159,1
18116,18150,1
18095,18032,0
18000,17871,0
17858,17878,1
17874,17732,0
17700,17922,1
17920,17771,0
17742,17847,1
17892,18135,1
18171,17984,0
17972,18117,1
18053,18121,1
18116,17749,0
17731,17794,1
17807,17620,0
17656,17621,0
17643,18280,1
18271,18486,1
18527,18472,0
18470,18614,1
18680,18759,1
18781,18319,0
18275,18474,1
18561,18199,0
18143,18035,0
17958,17714,0
17734,17566,0
17595,17922,1
17928,18262,1
18219,18023,0
18046,17913,0
17921,17740,0
17770,18143,1
18167,18145,0
18143,18220,1
18201,18506,1
18504,18176,0
18156,17891,0
17909,17971,1
17924,17881,0
17915,18016,1
18006,17917,0
17911,17896,0
17908,17955,1
17985,18157,1
18122,18156,1
18122,18014,0
18017,17971,0
17971,17727,0
17699,17337,0
17380,17509,1
17502,17655,1
17623,17474,0
17533,18029,1
18006,18037,1
18034,18021,0
17984,17863,0
17877,17821,0
17831,17844,1
17856,17789,0
17829,17803,0
17805,17683,0
17697,17940,1
18008,18151,1
18189,18384,1
18376,18384,1
18372,18240,0
18246,18215,0
18231,18543,1
18560,18688,1
18675,18534,0
18578,18744,1
18752,18833,1
18889,18897,1
18914,18880,0
18893,19068,1
19084,19412,1
19421,19287,0
19315,19227,0
19236,19313,1
19357,19283,0
19318,19499,1
19493,19347,0
19365,19311,0
19242,19140,0
19201,19449,1
19441,19653,1
19728,19744,1
19772,19775,1
19792,19905,1
19931,20012,1
19990,19873,0
19882,19868,0
19946,20618,1
20578,20669,1
20617,20564,0
20565,20652,1
20592,20612,1
20548,20378,0
20423,20287,0
20304,20567,1
20656,20570,0
20537,20370,0
20376,20366,0
20381,20197,0
20209,20081,0
20071,20313,1
20359,20415,1
20398,20664,1
20658,20589,0
20602,20722,1
20787,20813,1
20806,20935,1
20947,20904,0
20882,20653,0
20606,20751,1
20742,20943,1
20956,21118,1
21136,20935,0
20964,20784,0
20800,20944,1
20921,20886,0
20835,20803,0
20760,20721,0
20649,20656,1
20655,20372,0
20390,20341,0
20393,20300,0
20294,20480,1
20427,20000,0
20053,19920,0
19974,20125,1
20094,20169,1
20166,20064,0
20070,20184,1
20167,20241,1
20201,19957,0
19919,20156,1
20056,19796,0
19882,19950,1
19932,19735,0
19735,19924,1
19960,20191,1
20243,20285,1
20333,20443,1
20471,20728,1
20763,20701,0
20746,20915,1
20943,21015,1
21047,21330,1
21322,21296,0
21301,21407,1
21451,21560,1
21569,21600,1
21636,21465,0
21452,21471,1
21505,21696,1
21636,21424,0
21508,21744,1
21774,21792,1
21760,21694,0
21698,21660,0
21705,21883,1
21927,21868,0
21906,21816,0
21764,21813,1
21815,21884,1
21913,22124,1
22154,22120,0
22151,22282,1
22302,22230,0
22250,22235,0
22141,22041,0
22031,21815,0
21775,21662,0
21624,21495,0
21480,21729,1
21742,21412,0
21406,21420,1
21459,21172,0
21208,21301,1
21371,22056,1
22082,22147,1
22102,21917,0
21977,21979,1
22001,22092,1
22093,21958,0
21934,21724,0
21692,21798,1
21840,21700,0
21754,21945,1
21953,22022,1
21991,21886,0
21905,21956,1
21971,21589,0
21641,21858,1
21887,21881,0
21912,21804,0
21800,21752,0
21730,21719,0
21677,21818,1
21883,22105,1
22104,22082,0
22127,22289,1
22339,22245,0
22306,22332,1
22274,22367,1
22361,22437,1
22496,22531,1
22566,22603,1
22599,22597,0
22590,22667,1
22652,22502,0
22545,22531,0
22568,22456,0
22467,22348,0
22334,22379,1
22354,22293,0
22267,22232,0
22148,21925,0
21917,21920,1
21955,21779,0
21768,21893,1
21807,21656,0
21622,21753,1
21637,21406,0
21468,21413,0
21432,21566,1
21612,21476,0
21476,21006,0
20957,21164,1
21114,20631,0
20708,20884,1
20938,21125,1
21188,20968,0
20907,20880,0
20863,20693,0
20665,20985,1
21041,20940,0
21020,21077,1
20993,20745,0
20717,20478,0
20531,20731,1
20735,20551,0
20516,20667,1
20653,20865,1
20805,20981,1
21008,20968,0
20967,20834,0
20848,21106,1
21141,21127,0
21215,21275,1
21252,21363,1
21378,21229,0
21213,20884,0
20862,20910,1
20904,20710,0
20687,20553,0
20481,20167,0
20187,20107,0
20082,20198,1
20218,20202,0
20215,20380,1
20367,20153,0
20232,20202,0
20269,20560,1
20541,20571,1
20514,20444,0
20473,20843,1
20929,21311,1
21304,21157,0
21109,21323,1
21310,21112,0
21105,21172,1
21159,21351,1
21369,21461,1
21437,21547,1
21538,21556,1
21533,21463,0
21469,21499,1
21523,21332,0
21267,21148,0
21157,21161,1
21100,21039,0
20980,20871,0
20891,20968,1
20997,21029,1
21095,21430,1
21458,21397,0
21403,21424,1
21465,21612,1
21607,21303,0
21246,21124,0
21046,21082,1
21050,21003,0
20943,20740,0
20740,20885,1
20920,20958,1
20980,20682,0
20676,20467,0
20498,20633,1
20655,20592,0
20645,20992,1
21064,20771,0
20770,21201,1
21153,21065,0
21098,21206,1
21201,20979,0
21020,21031,1
21058,20930,0
20932,20796,0
20792,20956,1
20997,21190,1
21169,21143,0
21118,21216,1
21276,21294,1
21359,21418,1
21398,21345,0
21290,21036,0
21014,21020,1
21035,20675,0
20682,20631,0
20577,20660,1
20672,20944,1
20979,20277,0
20397,20604,1
20676,20822,1
20756,20568,0
20475,20501,1
20452,20341,0
20410,20422,1
20370,20413,1
20416,20093,0
20070,19571,0
19642,19690,1
19698,19162,0
19212,19549,1
19543,19292,0
19332,19369,1
19391,19361,0
19364,19446,1
19444,18896,0
18911,18680,0
18632,18074,0
18056,17304,0
17338,18119,1
18061,18093,1
18126,18144,1
18097,18090,0
18104,17480,0
17441,17358,0
17441,18014,1
17982,17909,0
17894,17689,0
17658,17335,0
17301,17797,1
17843,18335,1
18305,17864,0
17949,18330,1
18308,18086,0
18158,18314,1
18303,18186,0
