5975.5200199999999,6048.2998049999997,24260800.0,6048.2998049999997,5974.4301759999998,1,73.8696289999998
6043.9399409999996,6031.8598630000006,27329600.0,6058.0200199999999,6015.669922,0,-26.160156999999344
6032.3901369999994,6034.330078,24605300.0,6047.5698240000002,5997.0898440000001,1,37.24023399999987
6016.7998049999997,6019.3598630000006,30059600.0,6037.5698240000002,5961.25,1,58.10986300000059
6028.6201170000004,6037.6098630000006,31735200.0,6053.0400390000004,5972.2402340000008,1,65.3696289999998
6057.9301759999998,6040.5,27162500.0,6094.2597659999992,6031.1401369999994,0,-53.75976599999922
6039.3901369999994,5943.0,35242500.0,6055.5600590000004,5924.7202150000003,0,-112.56005900000036
5937.169922,5963.1401369999994,30161300.0,5974.4399409999996,5925.2402340000008,1,37.89990299999863
5999.080078,5988.8798829999996,33479000.0,6009.9101559999999,5951.6899409999996,0,-21.030273000000307
5996.5600590000004,5875.9702150000003,46886700.0,6025.3598630000006,5866.8398440000001,0,-149.3896480000003
5897.6298829999996,5918.5498049999997,20918000.0,5922.9301759999998,5877.6499020000001,1,40.89990299999954
5905.330078,5976.4799800000001,29504500.0,5988.7998049999997,5849.669922,1,126.81005800000003
5963.7099609999996,5851.5297849999997,32339400.0,5972.7700199999999,5832.0898440000001,0,-121.24023500000021
5878.2402340000008,5746.9702150000003,39063300.0,5908.8500979999999,5742.4501950000003,0,-161.8798829999996
5735.6801759999998,5695.3198240000002,47739600.0,5740.8701170000004,5639.4902340000008,0,-45.55029300000024
5662.8500979999999,5631.3701170000004,33562000.0,5693.8598630000006,5624.580078,0,-62.489746000000196
5593.9399409999996,5668.9301759999998,42243000.0,5675.9599609999996,5574.4599609999996,1,94.47021500000028
5643.5200199999999,5643.2001950000003,38209400.0,5673.7299800000001,5589.0097659999992,0,-30.52978499999972
5687.1000979999999,5540.330078,44525700.0,5718.8100590000004,5540.330078,0,-178.4799810000004
5566.0297849999997,5608.7900390000004,41892900.0,5657.8701170000004,5556.1899409999996,1,52.6000980000008
5587.5,5654.4799800000001,30622000.0,5674.2099609999996,5567.7202150000003,1,86.75976499999979
5664.25,5709.6601559999999,31530300.0,5723.2001950000003,5624.6098630000006,1,85.05029299999933
5715.1601559999999,5672.0898440000001,35285100.0,5733.7099609999996,5656.8999020000001,0,-61.62011699999948
5671.169922,5533.2402340000008,43787300.0,5696.9399409999996,5522.5698240000002,0,-163.69970699999885
5515.6899409999996,5434.3398440000001,56173500.0,5527.0,5433.0200199999999,0,-92.66015599999992
5476.4702150000003,5484.8500979999999,34475500.0,5505.0600590000004,5434.3999020000001,1,50.45019599999978
5485.3100590000004,5498.2597659999992,34406000.0,5537.9702150000003,5461.5097659999992,1,36.75
5533.7099609999996,5536.3701170000004,33831200.0,5592.2700199999999,5505.3701170000004,1,31.0
5562.830078,5503.9301759999998,32636900.0,5580.7700199999999,5454.0698240000002,0,-76.83984400000008
5550.4501950000003,5500.3901369999994,30096300.0,5565.4301759999998,5460.0498049999997,0,-65.04003900000043
5525.7402340000008,5511.1000979999999,14732800.0,5547.1401369999994,5502.4902340000008,0,-36.040038999999524
5573.0698240000002,5592.1201170000004,27671800.0,5592.1201170000004,5498.0698240000002,1,94.05029300000024
5640.169922,5648.3398440000001,32105200.0,5682.3598630000006,5634.9799800000001,1,13.359864000000016
5645.6298829999996,5680.4101559999999,34666100.0,5691.6000979999999,5626.080078,1,54.33007799999996
5627.2597659999992,5722.0498049999997,37978900.0,5729.580078,5626.5698240000002,1,95.4799809999995
5741.0,5688.4399409999996,23709800.0,5743.8901369999994,5683.6098630000006,0,-55.45019599999978
5715.6298829999996,5604.0698240000002,33399600.0,5732.1401369999994,5584.4702150000003,0,-128.07031299999926
5622.3100590000004,5615.5097659999992,30482300.0,5639.7099609999996,5572.25,0,-24.20019500000035
5562.7001950000003,5532.330078,38160100.0,5655.75,5518.2700199999999,0,-123.41992200000004
