1466.3000489999999,1443.1999510000001
1438.3000489999999,1415.3000489999999
1410.0,1420.599976
1420.400024,1418.900024
1421.5,1441.1999510000001
1470.099976,1462.599976
1450.099976,1446.3000489999999
1462.900024,1471.0
1492.0,1504.6999510000001
1505.099976,1512.8000489999999
1510.0,1504.8000489999999
1492.8000489999999,1492.6999510000001
1510.0,1517.1999510000001
1532.0,1517.8000489999999
1508.099976,1522.400024
1512.400024,1475.900024
1472.599976,1477.400024
1478.5,1457.1999510000001
1422.099976,1409.3000489999999
1404.900024,1414.900024
1414.6999510000001,1410.900024
1403.3000489999999,1398.1999510000001
1375.400024,1366.099976
1371.6999510000001,1366.6999510000001
1375.400024,1396.099976
1373.599976,1358.1999510000001
1350.400024,1354.0
1358.599976,1375.1999510000001
1367.900024,1383.400024
1401.3000489999999,1382.3000489999999
1354.5,1327.8000489999999
1327.0,1325.599976
1316.099976,1322.6999510000001
1380.3000489999999,1422.6999510000001
1403.599976,1405.099976
1393.3000489999999,1390.1999510000001
1374.1999510000001,1375.099976
1365.099976,1358.8000489999999
1372.900024,1375.1999510000001
1382.1999510000001,1382.099976
1377.5,1382.6999510000001
1390.599976,1380.3000489999999
1383.8000489999999,1400.6999510000001
1411.599976,1420.099976
1413.1999510000001,1426.5
1434.1999510000001,1435.0
1451.099976,1438.900024
1428.8000489999999,1428.6999510000001
1441.599976,1436.3000489999999
1445.400024,1467.8000489999999
1488.0,1488.6999510000001
1484.1999510000001,1468.900024
1471.6999510000001,1489.400024
1498.1999510000001,1486.5
1498.6999510000001,1531.1999510000001
1535.0,1572.599976
1597.1999510000001,1587.099976
1567.0,1567.3000489999999
1568.599976,1566.3000489999999
1566.3000489999999,1582.5
1605.1999510000001,1601.1999510000001
1569.099976,1558.1999510000001
1546.400024,1565.5
1569.8000489999999,1542.099976
1524.0,1516.6999510000001
1515.3000489999999,1530.900024
1540.599976,1540.3000489999999
1579.5,1594.3000489999999
1587.0,1580.5
1587.0,1580.5
1590.6999510000001,1565.8000489999999
1575.599976,1571.599976
1558.6999510000001,1542.1999510000001
1552.599976,1576.599976
1577.400024,1570.599976
1573.1999510000001,1552.900024
1537.900024,1546.5
1528.3000489999999,1517.900024
1531.3000489999999,1519.599976
1507.900024,1520.3000489999999
1513.900024,1515.5
1504.900024,1498.400024
1508.5,1508.8000489999999
1506.5,1522.8000489999999
1522.599976,1538.599976
1556.6999510000001,1577.5
1576.0,1572.0
1586.8000489999999,1586.900024
1579.900024,1580.0
1590.8000489999999,1582.099976
1567.1999510000001,1561.900024
1571.400024,1565.400024
1568.5,1583.099976
1590.3000489999999,1601.400024
1599.099976,1603.400024
1615.599976,1623.8000489999999
1627.5,1613.8000489999999
1599.0,1599.400024
1585.1999510000001,1571.900024
1581.6999510000001,1597.099976
1606.8000489999999,1603.6999510000001
1609.400024,1620.5
1626.1999510000001,1623.8000489999999
1635.0,1620.3000489999999
1611.599976,1605.8000489999999
1611.599976,1630.0
1634.099976,1631.8000489999999
1622.8000489999999,1624.0
1632.1999510000001,1627.5
1618.6999510000001,1607.3000489999999
1616.900024,1620.599976
1609.1999510000001,1610.900024
1612.099976,1598.5
1587.8000489999999,1590.400024
1595.099976,1598.099976
1599.8000489999999,1598.900024
1607.8000489999999,1617.400024
1631.400024,1647.6999510000001
1649.8000489999999,1652.6999510000001
1652.599976,1671.900024
1668.1999510000001,1681.5
1676.8000489999999,1682.0999760000002
1693.8000489999999,1681.5
1695.1999510000001,1704.0999760000002
1702.0,1694.0999760000002
1686.0,1685.4000239999998
1694.0999760000002,1712.8000489999999
1721.4000239999998,1704.1999510000001
1712.6999510000001,1709.5999760000002
1701.3000489999999,1704.9000239999998
1716.0,1715.1999510000001
1709.4000239999998,1700.8000489999999
1700.0,1692.5999760000002
1700.3000489999999,1699.8000489999999
1707.5999760000002,1701.0999760000002
1692.1999510000001,1695.4000239999998
1688.5,1683.0
1688.8000489999999,1687.0
1699.0,1711.9000239999998
1703.4000239999998,1691.5999760000002
1687.8000489999999,1691.5
1695.5999760000002,1672.099976
1664.6999510000001,1666.099976
1638.599976,1622.1999510000001
1624.0,1625.1999510000001
1618.1999510000001,1610.5
1605.8000489999999,1614.400024
1618.1999510000001,1616.099976
1615.900024,1618.900024
1606.400024,1605.0
1619.599976,1627.599976
1636.900024,1634.6999510000001
1635.400024,1637.900024
1644.6999510000001,1644.8000489999999
1649.6999510000001,1646.599976
1645.3000489999999,1643.900024
1629.8000489999999,1625.5
1620.8000489999999,1618.3000489999999
1623.6999510000001,1624.0
1621.0,1623.0
1624.8000489999999,1632.900024
1626.1999510000001,1621.6999510000001
1615.6999510000001,1615.400024
1614.1999510000001,1605.599976
1595.8000489999999,1605.599976
1612.900024,1614.900024
1620.1999510000001,1622.3000489999999
1627.400024,1622.599976
1615.3000489999999,1615.400024
1621.5,1622.0
1623.599976,1611.900024
1622.5,1631.400024
1626.900024,1630.1999510000001
1630.6999510000001,1632.1999510000001
1625.400024,1626.099976
1636.900024,1644.6999510000001
1647.3000489999999,1650.1999510000001
1654.599976,1654.3000489999999
1647.599976,1653.3000489999999
1541.1999510000001,1497.900024
1514.900024,1526.900024
1543.599976,1570.8000489999999
1612.8000489999999,1630.8000489999999
1619.5,1627.1999510000001
1644.900024,1654.1999510000001
1663.8000489999999,1647.099976
1643.8000489999999,1647.5
1660.6999510000001,1655.5
1654.8000489999999,1650.5
1658.0,1650.5
1656.400024,1655.599976
1649.599976,1647.900024
1641.400024,1647.1999510000001
1647.5,1646.1999510000001
1643.900024,1633.099976
1622.400024,1629.099976
1630.599976,1628.1999510000001
1631.599976,1631.3000489999999
1635.8000489999999,1637.599976
1632.6999510000001,1629.8000489999999
1630.099976,1634.599976
1642.0,1628.099976
1625.8000489999999,1620.6999510000001
1615.3000489999999,1616.099976
1614.099976,1614.1999510000001
1616.3000489999999,1626.599976
1630.5,1625.400024
1624.8000489999999,1620.0
1612.400024,1608.099976
1613.0,1607.0
1613.0,1609.599976
1600.8000489999999,1607.3000489999999
1602.3000489999999,1601.6999510000001
1596.1999510000001,1588.6999510000001
1587.3000489999999,1578.6999510000001
1579.5,1567.1999510000001
1559.8000489999999,1568.0
1574.6999510000001,1568.400024
1567.900024,1571.0
1582.099976,1585.0
1587.5,1570.099976
1573.3000489999999,1564.5
1555.599976,1563.3000489999999
1560.900024,1572.6999510000001
1569.900024,1580.6999510000001
1590.0,1587.900024
1592.3000489999999,1579.0
1575.900024,1572.0
1569.400024,1576.8000489999999
1586.6999510000001,1590.8000489999999
1589.599976,1582.8000489999999
1584.3000489999999,1582.099976
1575.099976,1573.599976
1575.099976,1573.599976
1574.599976,1576.099976
1579.599976,1574.1999510000001
1575.099976,1578.400024
1587.6999510000001,1606.1999510000001
1604.900024,1609.0
1623.5,1621.1999510000001
1618.6999510000001,1623.1999510000001
1622.1999510000001,1621.0
1622.900024,1629.400024
1599.400024,1611.900024
1608.8000489999999,1599.099976
1595.6999510000001,1598.099976
1604.8000489999999,1600.3000489999999
1590.400024,1589.1999510000001
1598.099976,1602.900024
1599.5,1586.1999510000001
1590.3000489999999,1588.1999510000001
1578.3000489999999,1566.599976
1549.900024,1545.400024
1556.1999510000001,1546.8000489999999
1556.6999510000001,1561.0
1552.900024,1553.400024
1552.900024,1558.1999510000001
1555.099976,1559.099976
1556.599976,1551.099976
1544.8000489999999,1543.599976
1546.5,1546.400024
1558.1999510000001,1558.3000489999999
1555.599976,1552.900024
1550.8000489999999,1560.900024
1568.1999510000001,1573.8000489999999
1568.0,1561.8000489999999
1542.5,1543.1999510000001
1537.0,1539.599976
1562.5,1563.599976
1572.1999510000001,1578.0
1602.3000489999999,1601.900024
1610.099976,1603.599976
1609.599976,1603.3000489999999
1598.599976,1592.5
1584.5,1578.6999510000001
1583.599976,1589.8000489999999
1605.6999510000001,1615.6999510000001
1619.099976,1622.6999510000001
1629.1999510000001,1628.5
1646.099976,1667.5
1662.099976,1666.3000489999999
1662.099976,1671.0
1662.8000489999999,1677.1999510000001
1691.8000489999999,1685.3000489999999
1680.9000239999998,1680.0999760000002
1685.1999510000001,1669.599976
1685.1999510000001,1664.8000489999999
1672.8000489999999,1683.5999760000002
1688.3000489999999,1683.0999760000002
1684.3000489999999,1672.400024
1668.599976,1680.9000239999998
1680.9000239999998,1687.5
1688.1999510000001,1689.0
1681.3000489999999,1674.599976
1677.0,1686.5999760000002
1700.9000239999998,1681.0999760000002
1686.0,1685.5
1680.8000489999999,1682.0999760000002
1687.5,1683.5999760000002
1676.8000489999999,1678.9000239999998
1683.4000239999998,1681.4000239999998
1677.8000489999999,1676.5
1676.900024,1681.0999760000002
1690.0,1695.0
1693.1999510000001,1687.8000489999999
1695.1999510000001,1703.1999510000001
1703.1999510000001,1717.5999760000002
1715.5,1729.0999760000002
1738.3000489999999,1722.3000489999999
1726.4000239999998,1737.3000489999999
1745.1999510000001,1749.9000239999998
1745.1999510000001,1745.0999760000002
1743.3000489999999,1747.9000239999998
1753.4000239999998,1763.3000489999999
1768.1999510000001,1759.0999760000002
1754.8000489999999,1764.8000489999999
1752.3000489999999,1746.0
1739.9000239999998,1750.3000489999999
1754.5,1750.5
1746.3000489999999,1743.4000239999998
1735.8000489999999,1727.5
1728.1999510000001,1732.5999760000002
1721.1999510000001,1724.8000489999999
1728.5999760000002,1730.0999760000002
1732.6999510000001,1732.1999510000001
1725.8000489999999,1724.5999760000002
