5.1399999999999997,5.1200000000000001,86461.009999999995,5.1600000000000001,5.1100000000000003,0,-0.040000000000000036
5.1399999999999997,5.1200000000000001,167599.91,5.1699999999999999,5.1100000000000003,0,-0.04999999999999982
5.0300000000000002,5.1799999999999997,260261.66,5.3099999999999996,5.0300000000000002,1,0.14999999999999947
5.0199999999999996,5.0499999999999998,123515.46000000001,5.0800000000000001,5.0,1,0.04999999999999982
5.0199999999999996,5.0300000000000002,109531.31,5.0899999999999999,4.9900000000000002,1,0.040000000000000036
4.9800000000000004,5.0199999999999996,110855.74000000001,5.0300000000000002,4.9699999999999998,1,0.04999999999999982
4.9800000000000004,4.9800000000000004,68898.350000000006,5.0,4.96,0,-0.019999999999999574
4.96,4.9800000000000004,71186.520000000004,4.9900000000000002,4.9400000000000004,1,0.040000000000000036
4.96,4.9699999999999998,109447.84,5.04,4.9299999999999997,1,0.040000000000000036
4.96,4.96,79378.509999999995,4.9699999999999998,4.9000000000000004,0,-0.009999999999999787
4.9699999999999998,4.9500000000000002,61310.699999999997,4.9800000000000004,4.9199999999999999,0,-0.03000000000000025
4.9699999999999998,4.9800000000000004,74986.75,5.0,4.9299999999999997,1,0.05000000000000071
4.9500000000000002,4.9699999999999998,78896.710000000006,4.9800000000000004,4.9299999999999997,1,0.040000000000000036
4.9699999999999998,4.9500000000000002,97652.759999999995,4.9900000000000002,4.9299999999999997,0,-0.040000000000000036
4.8799999999999999,5.0099999999999998,211530.59,5.1100000000000003,4.8700000000000001,1,0.13999999999999968
4.8099999999999996,4.8799999999999999,94550.130000000005,4.8899999999999997,4.79,1,0.08999999999999986
4.7699999999999996,4.8200000000000003,88785.5,4.8200000000000003,4.7599999999999998,1,0.0600000000000005
5.0,4.7800000000000002,174084.88,5.0300000000000002,4.75,0,-0.25
5.0800000000000001,5.0499999999999998,79754.0,5.0999999999999996,5.0300000000000002,0,-0.04999999999999982
5.0499999999999998,5.0700000000000003,72627.259999999995,5.0999999999999996,5.04,1,0.03000000000000025
5.1100000000000003,5.0599999999999996,136032.70000000001,5.1200000000000001,5.0199999999999996,0,-0.0600000000000005
5.1699999999999999,5.1100000000000003,90887.100000000006,5.1699999999999999,5.0999999999999996,0,-0.05999999999999961
5.1600000000000001,5.1699999999999999,95861.669999999998,5.1900000000000004,5.1299999999999999,1,0.040000000000000036
5.1200000000000001,5.1500000000000004,101438.31,5.1600000000000001,5.0999999999999996,1,0.05000000000000071
5.1299999999999999,5.1600000000000001,248375.04999999999,5.2599999999999998,5.1299999999999999,1,0.03000000000000025
5.04,5.0700000000000003,77165.830000000002,5.0800000000000001,5.0300000000000002,1,0.040000000000000036
5.0700000000000003,5.0499999999999998,69941.820000000007,5.0899999999999999,5.04,0,-0.040000000000000036
5.0499999999999998,5.0700000000000003,58269.93,5.0700000000000003,5.0300000000000002,1,0.040000000000000036
5.04,5.0499999999999998,80428.009999999995,5.0599999999999996,5.0099999999999998,1,0.040000000000000036
5.0999999999999996,5.0599999999999996,134854.0,5.1299999999999999,5.0499999999999998,0,-0.07000000000000028
5.1600000000000001,5.1200000000000001,58292.339999999997,5.1600000000000001,5.1100000000000003,0,-0.040000000000000036
5.1399999999999997,5.1699999999999999,77484.350000000006,5.1900000000000004,5.1200000000000001,1,0.04999999999999982
5.1200000000000001,5.1500000000000004,75498.899999999994,5.1600000000000001,5.0899999999999999,1,0.0600000000000005
5.1299999999999999,5.1200000000000001,84845.660000000003,5.1600000000000001,5.0700000000000003,0,-0.040000000000000036
5.21,5.1500000000000004,87754.509999999995,5.2400000000000002,5.1399999999999997,0,-0.08999999999999986
5.2300000000000004,5.1900000000000004,71555.179999999993,5.25,5.1600000000000001,0,-0.05999999999999961
5.2599999999999998,5.2300000000000004,69314.029999999999,5.2800000000000002,5.21,0,-0.04999999999999982
5.1799999999999997,5.25,88329.929999999993,5.2800000000000002,5.1799999999999997,1,0.07000000000000028
5.1399999999999997,5.1900000000000004,73650.759999999995,5.2400000000000002,5.1399999999999997,1,0.05000000000000071
5.1299999999999999,5.1699999999999999,71041.110000000001,5.1799999999999997,5.1200000000000001,1,0.04999999999999982
