2748.719971,2810.1499020000001,1
2814.1999510000001,2809.7299800000001,0
2804.389893,2796.080078,0
2786.8999020000001,2773.25,0
2761.7299800000001,2794.3701170000004,1
2792.8798829999996,2766.0,0
2758.110107,2750.639893,0
2764.929932,2760.669922,0
2722.0500489999999,2689.209961,0
2682.3798829999996,2669.3701170000004,0
2645.4799800000001,2692.6201170000004,1
2692.830078,2659.1298829999996,0
2639.709961,2666.3798829999996,1
2680.25,2677.8999020000001,0
2672.75,2600.4499510000001,0
2619.3701170000004,2615.320068,0
2547.75,2604.5,1
2615.7700199999999,2561.040039,0
2561.709961,2559.2299800000001,0
2563.290039,2553.3798829999996,0
2559.2299800000001,2543.23999,0
2556.75,2590.540039,1
2594.139893,2586.26001,0
2581.9799800000001,2602.6999510000001,1
2599.320068,2622.5200199999999,1
2618.459961,2606.3100589999999,0
2593.0200199999999,2640.0900879999999,1
2643.919922,2644.3701170000004,1
2647.5200199999999,2648.1999510000001,1
2642.790039,2619.139893,0
2622.75,2624.1000979999999,1
2625.669922,2624.320068,0
2622.3000489999999,2649.5500489999999,1
2652.929932,2635.5900879999999,0
2608.780029,2596.8500979999999,0
2563.51001,2583.5600589999999,1
2594.820068,2574.7700199999999,0
2557.8798829999996,2564.1899410000001,1
2565.7700199999999,2602.4799800000001,1
2601.3500979999999,2617.1201170000004,1
2615.98999,2627.25,1
2621.6201170000004,2635.5900879999999,1
2639.1899410000001,2660.360107,1
2654.7299800000001,2649.5500489999999,0
2651.8000489999999,2676.8000489999999,1
2678.830078,2669.5900879999999,0
2672.5200199999999,2696.169922,1
2687.389893,2683.330078,0
2672.5200199999999,2686.709961,1
2677.4799800000001,2674.5500489999999,0
2678.6000979999999,2687.8400879999999,1
2690.7700199999999,2695.719971,1
2715.3100589999999,2741.219971,1
2721.169922,2755.6298829999996,1
2750.669922,2738.73999,0
2743.6899410000001,2727.929932,0
2719.3701170000004,2695.719971,0
2703.6000979999999,2704.280029,1
2717.570068,2707.6599120000001,0
2704.5,2736.9399410000001,1
2731.75,2743.6899410000001,1
2735.360107,2727.6999510000001,0
2725.669922,2707.209961,0
2684.01001,2700.4499510000001,1
2705.6298829999996,2736.709961,1
2739.4099120000001,2719.3701170000004,0
2725.669922,2721.169922,0
2723.8701170000004,2717.1201170000004,0
2712.389893,2722.070068,1
2716.889893,2731.080078,1
2728.6000979999999,2729.7299800000001,1
2734.459961,2751.8000489999999,1
2775.4499510000001,2763.0600589999999,0
2751.570068,2765.7700199999999,1
2772.3000489999999,2732.8798829999996,0
2715.98999,2711.9399410000001,0
2710.360107,2695.9499510000001,0
2683.780029,2666.669922,0
2673.1999510000001,2654.5,0
2661.4799800000001,2666.4399410000001,1
2678.1499020000001,2676.580078,0
2680.860107,2645.0500489999999,0
2638.290039,2656.76001,1
2668.459961,2668.919922,1
2669.139893,2689.639893,1
2699.320068,2696.169922,0
2705.6298829999996,2710.360107,1
2709.2299800000001,2721.6201170000004,1
2721.169922,2733.5600589999999,1
2723.8701170000004,2732.8798829999996,1
2732.6599120000001,2738.51001,1
2753.1499020000001,2801.580078,1
2803.01001,2821.530029,1
2807.639893,2822.4499510000001,1
2823.8400879999999,2819.679932,0
2825.929932,2831.709961,1
2827.080078,2819.9099120000001,0
2811.8000489999999,2844.679932,1
2866.6999510000001,2852.2299800000001,0
2847.4799800000001,2856.26001,1
2856.5,2855.5500489999999,0
2838.9499510000001,2820.919922,0
2816.6499020000001,2870.48999,1
2882.3500979999999,2878.5600589999999,0
2867.169922,2876.6599120000001,1
2900.969971,2900.969971,0
2903.389893,2935.1899410000001,1
2941.75,2925.0,0
2912.860107,2911.6499020000001,0
2918.929932,2897.330078,0
2897.570068,2862.3798829999996,0
2857.179932,2892.570068,1
2896.040039,2933.419922,1
2935.389893,2929.9499510000001,0
2927.969971,2928.219971,1
2911.3798829999996,2935.889893,1
2925.48999,2882.179932,0
2880.4499510000001,2893.5600589999999,1
2899.01001,2895.3000489999999,0
2896.780029,2901.7299800000001,1
2905.9399410000001,2857.179932,0
2872.030029,2845.0500489999999,0
2865.5900879999999,2842.330078,0
2832.179932,2862.1298829999996,1
2868.320068,2878.709961,1
2879.4499510000001,2880.6899410000001,1
2883.169922,2899.26001,1
2906.429932,2911.6298829999996,1
2901.4799800000001,2879.209961,0
2872.030029,2904.9499510000001,1
2908.9099120000001,2914.110107,1
2912.1298829999996,2890.8400879999999,0
2902.719971,2932.669922,1
2935.889893,2969.8000489999999,1
2976.9799800000001,2980.1999510000001,1
2989.110107,2999.75,1
3006.1899410000001,2999.75,0
2989.360107,2981.679932,0
2975.98999,2993.8100589999999,1
2993.8100589999999,2961.139893,0
2947.030029,2904.6999510000001,0
2913.1201170000004,2922.5200199999999,1
2917.570068,2930.9399410000001,1
2929.4499510000001,2920.790039,0
2922.2700199999999,2898.51001,0
2876.7299800000001,2917.330078,1
2911.139893,2905.1999510000001,0
2909.8999020000001,2899.26001,0
2876.7299800000001,2864.6000979999999,0
2834.3999020000001,2809.6499020000001,0
2711.6298829999996,2716.3400879999999,1
2744.5500489999999,2710.639893,0
2712.3798829999996,2734.8999020000001,1
2734.1599120000001,2758.9099120000001,1
2751.2299800000001,2716.580078,0
2699.5,2746.780029,1
2739.6000979999999,2747.7700199999999,1
2761.8798829999996,2748.2700199999999,0
2732.179932,2681.4399410000001,0
2651.7299800000001,2644.8000489999999,0
2647.2700199999999,2656.4399410000001,1
2620.0500489999999,2603.959961,0
2613.1201170000004,2560.1499020000001,0
2493.5600589999999,2483.419922,0
2519.5500489999999,2532.919922,1
2621.290039,2611.6298829999996,0
2598.2700199999999,2614.8500979999999,1
2608.6599120000001,2632.429932,1
2630.9399410000001,2593.320068,0
2594.5500489999999,2614.360107,1
2590.8400879999999,2613.3701170000004,1
2611.139893,2628.219971,1
2622.5200199999999,2596.290039,0
2589.6000979999999,2619.5500489999999,1
2650.0,2615.5900879999999,0
2616.830078,2612.6201170000004,0
2621.530029,2625.73999,1
2623.0200199999999,2582.669922,0
2572.5200199999999,2564.110107,0
2550.48999,2567.330078,1
2549.25,2571.290039,1
2569.3000489999999,2557.429932,0
2539.110107,2518.320068,0
2514.110107,2512.3798829999996,0
2491.830078,2452.969971,0
2460.389893,2485.639893,1
2479.4499510000001,2459.6499020000001,0
2481.679932,2427.4799800000001,0
2380.6899410000001,2452.4799800000001,1
2474.25,2515.8400879999999,1
2527.969971,2505.1999510000001,0
2504.4499510000001,2489.360107,0
2483.9099120000001,2516.830078,1
2472.030029,2510.639893,1
2530.6899410000001,2523.76001,0
2495.790039,2445.540039,0
2445.3000489999999,2407.919922,0
2414.360107,2365.1000979999999,0
2383.9099120000001,2398.0200199999999,1
2413.860107,2416.3400879999999,1
2420.3000489999999,2381.1899410000001,0
2376.7299800000001,2387.8701170000004,1
2402.719971,2452.719971,1
2489.8500979999999,2520.790039,1
2498.2700199999999,2516.0900879999999,1
2504.9499510000001,2494.0600589999999,0
2489.6000979999999,2504.209961,1
2509.3999020000001,2484.4099120000001,0
2466.0900879999999,2436.139893,0
2437.1298829999996,2430.1999510000001,0
2425.73999,2448.0200199999999,1
2455.4499510000001,2442.330078,0
2441.830078,2454.9499510000001,1
2456.429932,2490.8400879999999,1
2487.8701170000004,2502.2299800000001,1
2496.040039,2485.1499020000001,0
2479.9499510000001,2440.8400879999999,0
2432.919922,2443.8100589999999,1
2453.459961,2488.610107,1
2498.2700199999999,2540.3500979999999,1
2533.4099120000001,2535.3999020000001,1
2533.6599120000001,2559.6499020000001,1
2550.48999,2545.0500489999999,0
2549.5,2550.25,1
2563.360107,2565.3500979999999,1
2561.3798829999996,2530.1999510000001,0
2530.9399410000001,2539.360107,1
2536.8798829999996,2527.2299800000001,0
2511.8798829999996,2533.169922,1
2538.1201170000004,2543.8100589999999,1
2544.3000489999999,2535.1499020000001,0
2526.7299800000001,2518.8100589999999,0
2512.3798829999996,2559.6499020000001,1
2572.2700199999999,2565.5900879999999,0
2563.860107,2579.6999510000001,1
2575.0,2610.3999020000001,1
2643.5600589999999,2602.4799800000001,0
2599.01001,2590.1000979999999,0
2577.2299800000001,2596.780029,1
2596.290039,2586.139893,0
2588.860107,2622.280029,1
2622.5200199999999,2614.360107,0
2602.969971,2593.8100589999999,0
